time,wind,solar,electric,heat,cold
2023/5/25 14:00,72.15179565,871.1,1124.057049,302.5627263,731.3620167
2023/5/25 15:00,7.49e-10,668.78,1051.716744,307.40373,742.57505
2023/5/25 16:00,254.0696541,381.036,1025.748429,297.7217227,753.0602167
2023/5/25 17:00,262.9945137,195.576,1036.877707,304.4991278,743.5847
2023/5/25 18:00,333.1316461,22.48,1031.313068,307.8878303,708.4315667
2023/5/25 19:00,680.2022815,0.0,1072.12042,319.0221386,676.7393333
2023/5/25 20:00,141.3090921,0.0,1099.943614,312.7288339,631.5285667
2023/5/25 21:00,398.7047247,0.0,1020.18379,310.3083321,596.9231
2023/5/25 22:00,208.8988978,0.0,1070.26554,309.8242318,573.8354167
2023/5/25 23:00,665.1757215,0.0,947.8434851,305.4673285,550.3131333
2023/5/26 0:00,650.1491616,0.0,981.2313182,303.5309271,514.5169333
2023/5/26 1:00,148.3214867,0.0,929.2946889,293.8489198,504.9168667
2023/5/26 2:00,132.2931561,0.0,871.7934207,305.4673285,488.1423667
2023/5/26 3:00,407.7206606,0.0,866.2287819,300.1422245,473.2069667
2023/5/26 4:00,389.6887887,8.992,862.5190226,298.6899234,476.0292167
2023/5/26 5:00,48.33828592,141.624,970.1020405,312.2447336,496.88825
2023/5/26 6:00,272.8151199,399.02,1129.621688,313.2129343,529.4214167
2023/5/26 7:00,265.9883982,622.696,1127.766808,313.2129343,590.3572833
2023/5/26 8:00,3.026835332,831.76,1133.331447,307.40373,648.3074833
2023/5/26 9:00,2.58e-09,999.236,1120.34729,304.9832281,667.47405
2023/5/26 10:00,459.8127352,1102.644,1101.798493,302.5627263,688.7085
2023/5/26 11:00,8.65e-09,1147.604,1112.927771,290.4602173,707.7240167
2023/5/26 12:00,8.05e-09,1119.504,1070.26554,297.2376223,715.2235167
2023/5/26 13:00,496.1439195,1027.336,1005.344753,300.6263249,745.5783833
2023/5/26 14:00,270.3816558,775.56,1036.877707,304.0150274,762.1037833
2023/5/26 15:00,220.8820123,382.16,962.6825221,297.2376223,771.8425333
2023/5/26 16:00,17.14501206,288.868,977.521559,304.0150274,786.2965167
2023/5/26 17:00,472.4472914,164.104,958.9727628,307.40373,800.65775
2023/5/26 18:00,48.39113984,26.976,973.8117998,302.078626,793.3631833
2023/5/26 19:00,130.2896148,0.0,1020.18379,309.3401314,765.0762
2023/5/26 20:00,258.987431,0.0,1077.685058,300.6263249,706.6693167
2023/5/26 21:00,150.3250281,0.0,1073.975299,292.8807191,672.4392667
2023/5/26 22:00,187.3905427,0.0,979.3764386,282.7146115,618.7202333
2023/5/26 23:00,206.8953565,0.0,945.9886055,277.8736079,579.8950833
2023/5/27 0:00,394.697642,0.0,940.4239666,284.6510129,542.7509167
2023/5/27 1:00,474.8392952,0.0,918.1654112,294.3330202,515.6855833
2023/5/27 2:00,438.7755513,0.0,868.0836615,287.0715147,502.1493833
2023/5/27 3:00,138.3037801,0.0,832.8409487,284.1669126,497.0834667
2023/5/27 4:00,657.1615562,13.488,836.550708,299.1740238,517.5344
2023/5/27 5:00,641.1332256,165.228,934.8593278,299.1740238,571.9821833
2023/5/27 6:00,420.8674736,333.828,1103.653373,313.2129343,638.2145167
2023/5/27 7:00,270.0009831,595.72,1073.975299,297.7217227,679.5810167
2023/5/27 8:00,5.15e-09,837.38,1062.846021,287.5556151,719.0147833
2023/5/27 9:00,382.676394,1003.732,1077.685058,279.8100093,757.5396
2023/5/27 10:00,198.41002,1082.412,1044.297225,276.9054071,790.1672833
2023/5/27 11:00,4.28e-09,1157.72,1048.006985,274.9690057,809.2799667
2023/5/27 12:00,285.0334683,1124.0,1048.006985,269.6439017,842.2927833
2023/5/27 13:00,239.9537884,1036.328,1001.634994,297.2376223,879.3901333
2023/5/27 14:00,110.2542015,877.844,1029.458188,284.1669126,928.6863167
2023/5/27 15:00,2.02e-11,682.268,977.521559,282.2305111,965.0505
2023/5/27 16:00,152.3285694,451.848,947.8434851,293.3648195,972.0147
2023/5/27 17:00,382.0348554,204.568,927.4398093,279.3259089,955.2932
2023/5/27 18:00,418.0419937,33.72,901.4714946,276.4213068,933.82025
2023/5/27 19:00,646.1420789,0.0,977.521559,272.0644035,875.59445
2023/5/27 20:00,669.1828042,0.0,1075.830179,269.6439017,802.17355
2023/5/27 21:00,170.3604414,0.0,992.3605959,259.4777941,758.3443167
2023/5/27 22:00,403.713578,0.0,927.4398093,256.5731919,694.4475167
2023/5/27 23:00,630.1137483,0.0,927.4398093,270.1280021,643.3458
2023/5/28 0:00,214.9095218,0.0,925.5849297,263.350597,595.8092167
2023/5/28 1:00,145.3161747,0.0,936.7142074,265.7710988,599.44855
2023/5/28 2:00,615.0871883,0.0,842.1153468,273.5167046,596.7066833
2023/5/28 3:00,826.4607986,0.0,836.550708,265.7710988,574.4122333
2023/5/28 4:00,603.0659403,13.488,816.1470322,269.6439017,562.5640833
2023/5/28 5:00,6.54e-09,171.972,929.2946889,279.8100093,614.9325
2023/5/28 6:00,3.02e-09,403.516,1062.846021,282.7146115,676.86565
2023/5/28 7:00,116.2648254,632.812,1070.26554,281.7464108,729.6942833
2023/5/28 8:00,48.38577192,838.504,1088.814336,279.3259089,790.2052667
2023/5/28 9:00,5.01e-09,998.112,1075.830179,273.5167046,815.5896167
2023/5/28 10:00,80.3093532,1101.52,1049.861864,255.6049912,850.3364167
2023/5/28 11:00,264.7832346,1150.976,1064.700901,255.1208908,895.2247667
2023/5/28 12:00,272.5753071,1125.124,1038.732586,254.1526901,908.367
2023/5/28 13:00,4.02e-09,1029.584,934.8593278,257.0572923,943.5793167
2023/5/28 14:00,8.53e-09,832.884,1014.619151,251.7321883,973.37415
2023/5/28 15:00,274.0512412,609.208,1053.571623,251.2480879,982.46365
2023/5/28 16:00,5.258952591,288.868,988.6508367,252.700389,994.0909667
2023/5/28 17:00,447.2890753,109.028,942.2788462,256.0890916,972.1913667
2023/5/28 18:00,248.3217967,24.728,945.9886055,267.2233999,956.7613
2023/5/28 19:00,207.8971271,0.0,999.7801144,246.8911847,903.0899667
2023/5/28 20:00,476.8428365,0.0,1083.249697,252.2162887,838.6649333
2023/5/28 21:00,655.1580149,0.0,1020.18379,251.2480879,785.17115
2023/5/28 22:00,271.008679,0.0,979.3764386,252.700389,724.44905
2023/5/28 23:00,483.8552312,0.0,923.7300501,252.2162887,705.8434
2023/5/29 0:00,244.9626417,0.0,905.1812539,250.7639876,631.3563167
2023/5/29 1:00,259.9892017,0.0,871.7934207,250.7639876,609.1616833
2023/5/29 2:00,815.4413213,0.0,834.6958284,246.4070843,604.9190333
2023/5/29 3:00,663.1721802,0.0,777.1945602,252.2162887,588.5747167
2023/5/29 4:00,834.4749639,11.24,819.8567914,251.2480879,624.9548
2023/5/29 5:00,9.68e-09,169.724,897.7617354,258.9936937,670.8218833
2023/5/29 6:00,45.06644871,400.144,1020.18379,265.7710988,732.1579
2023/5/29 7:00,59.16137272,633.936,999.7801144,272.5485039,779.9798
2023/5/29 8:00,238.3550603,837.38,1022.03867,261.4141956,805.2563833
2023/5/29 9:00,251.438389,1000.36,1029.458188,252.2162887,845.6291333
2023/5/29 10:00,3.088205121,1104.892,1016.474031,252.2162887,917.9608833
2023/5/29 11:00,647.1438496,1140.86,1048.006985,248.8275861,917.8283833
2023/5/29 12:00,221.9219164,1115.008,1023.893549,250.7639876,948.50125
2023/5/29 13:00,3.95e-09,1027.336,992.3605959,250.7639876,989.9022
2023/5/29 14:00,6.05e-09,874.472,1012.764272,260.9300952,1024.0342
2023/5/29 15:00,6.021492063,677.772,944.1337259,249.3116865,1046.252683
2023/5/29 16:00,30.73752863,449.6,942.2788462,257.5413927,1046.325117
2023/5/29 17:00,275.0405227,222.552,929.2946889,257.5413927,1032.51155
2023/5/29 18:00,14.83280913,29.224,933.0044482,249.7957869,1007.653667
2023/5/29 19:00,262.9945137,0.0,962.6825221,248.8275861,969.1906833
2023/5/29 20:00,362.6409807,0.0,1029.458188,248.8275861,881.0039833
2023/5/29 21:00,630.1137483,0.0,997.9252348,248.8275861,815.9473667
2023/5/29 22:00,461.8162765,0.0,996.0703552,242.5342814,775.8193
2023/5/29 23:00,265.9998257,0.0,977.521559,253.6685898,747.8079167
2023/5/30 0:00,840.4855879,0.0,933.0044482,243.5024822,681.4863667
2023/5/30 1:00,294.0494043,0.0,879.2129392,232.3681738,655.6797833
2023/5/30 2:00,647.1438496,0.0,799.4531156,243.5024822,632.0135167
2023/5/30 3:00,141.3090921,0.0,775.3396806,246.8911847,623.4716833
2023/5/30 4:00,135.2984681,15.736,784.6140787,242.0501811,631.3510167
2023/5/30 5:00,5.88e-09,184.336,777.1945602,236.7250771,681.6930667
2023/5/30 6:00,455.1289517,408.012,810.5823933,247.8593854,756.08475
2023/5/30 7:00,8.86e-09,638.432,864.3739023,243.9865825,788.5499
2023/5/30 8:00,631.1155189,847.496,895.9068558,248.3434858,848.4681667
2023/5/30 9:00,390.6905593,1002.608,958.9727628,252.700389,912.60435
2023/5/30 10:00,266.9269705,1113.884,942.2788462,246.8911847,964.9445
2023/5/30 11:00,691.2217588,1124.0,973.8117998,244.4706829,1010.0369
2023/5/30 12:00,108.2506601,1091.404,938.569087,240.1137796,1022.564333
2023/5/30 13:00,244.9842479,998.112,953.408124,233.3363745,1064.512067
2023/5/30 14:00,669.1828042,816.024,944.1337259,233.8204749,1097.119433
2023/5/30 15:00,267.5775389,702.5,908.8910131,228.9794713,1123.505483
2023/5/30 16:00,5.23e-09,404.64,892.1970965,232.8522742,1121.752067
2023/5/30 17:00,467.261829,161.856,860.664143,247.375285,1104.539433
2023/5/30 18:00,2.81e-09,53.952,888.4873373,242.0501811,1064.08365
2023/5/30 19:00,601.062399,0.0,938.569087,237.2091774,1022.146517
2023/5/30 20:00,443.7844046,0.0,979.3764386,246.8911847,916.0352167
2023/5/30 21:00,133.2949267,0.0,1029.458188,238.1773782,873.0478
2023/5/30 22:00,839.4838172,0.0,971.9569201,229.947672,829.2238667
2023/5/30 23:00,100.2364948,0.0,894.0519762,230.9158727,768.8074
2023/5/31 0:00,101.2382655,0.0,829.1311895,234.7886756,735.4174
2023/5/31 1:00,437.7737806,0.0,830.9860691,233.3363745,736.7750833
2023/5/31 2:00,182.3816893,0.0,784.6140787,240.1137796,711.6212833
2023/5/31 3:00,442.7826339,0.0,762.3555232,239.6296793,677.0396667
2023/5/31 4:00,419.7419086,13.488,688.1603385,242.0501811,649.6139333
2023/5/31 5:00,4.25e-09,184.336,738.2420882,243.9865825,682.88645
2023/5/31 6:00,274.013991,419.252,766.0652825,240.1137796,747.0067333
2023/5/31 7:00,208.0810312,645.176,840.2604672,236.7250771,787.9147833
2023/5/31 8:00,221.8687998,847.496,884.7775781,235.272776,836.3824
2023/5/31 9:00,841.4873586,1011.6,923.7300501,227.5271702,877.4538667
2023/5/31 10:00,271.5273161,1121.752,925.5849297,237.2091774,901.5353
2023/5/31 11:00,297.0547163,1157.72,901.4714946,227.0430698,917.8822667
2023/5/31 12:00,493.8729378,1130.744,890.3422169,228.0112706,945.7514333
2023/5/31 13:00,9.36e-09,1038.576,836.550708,228.9794713,1035.536083
2023/5/31 14:00,8.16e-09,893.58,836.550708,227.5271702,1081.677883
2023/5/31 15:00,275.4823813,698.004,816.1470322,234.7886756,1050.755917
2023/5/31 16:00,201.8865031,473.204,797.598236,226.5589695,1065.945717
2023/5/31 17:00,2.24e-09,233.792,806.8726341,229.947672,1048.365617
2023/5/31 18:00,436.9403269,38.216,871.7934207,230.9158727,1016.46845
2023/5/31 19:00,403.713578,0.0,873.6483004,226.0748691,990.1866333
2023/5/31 20:00,499.8835618,0.0,942.2788462,246.8911847,969.6721
2023/5/31 21:00,381.6746233,0.0,933.0044482,253.6685898,892.9404667
2023/5/31 22:00,845.4944412,0.0,858.8092634,248.3434858,825.8654333
2023/5/31 23:00,440.7790926,0.0,819.8567914,236.2409767,791.7758333
2023/6/1 0:00,833.4731932,0.0,853.2446246,250.7639876,748.3759
2023/6/1 1:00,292.045863,0.0,816.1470322,245.922984,732.0669167
2023/6/1 2:00,223.9254578,0.0,779.0494398,243.5024822,746.6101167
2023/6/1 3:00,472.8357539,0.0,747.5164863,247.375285,730.181
2023/6/1 4:00,111.2559721,15.736,756.7908844,256.5731919,724.1805167
2023/6/1 5:00,269.7768956,184.336,830.9860691,251.7321883,724.5568167
2023/6/1 6:00,325.0384341,424.872,973.8117998,252.700389,753.3367
2023/6/1 7:00,46.1539655,657.54,1007.199633,243.0183818,795.1846167
2023/6/1 8:00,248.9697244,867.728,1020.18379,245.922984,812.74175
2023/6/1 9:00,248.6883966,1028.46,1044.297225,234.7886756,854.9659667
2023/6/1 10:00,64.33797132,1143.108,1020.18379,244.9547832,879.8265
2023/6/1 11:00,2.23e-09,1118.38,1042.442346,232.3681738,893.1975167
2023/6/1 12:00,405.7171193,967.764,1046.152105,234.3045753,919.5447
2023/6/1 13:00,61.21914812,1005.98,957.1178832,234.7886756,970.14645
2023/6/1 14:00,7.21e-10,817.148,971.9569201,238.6614785,998.8742167
2023/6/1 15:00,228.9343111,324.836,951.5532443,234.7886756,1004.43215
2023/6/1 16:00,36.19575645,324.836,984.9410775,243.9865825,1005.9506
2023/6/1 17:00,400.3810111,206.816,973.8117998,248.3434858,986.88915
2023/6/1 18:00,456.8074232,46.084,977.521559,248.8275861,968.3002833
2023/6/1 19:00,605.0694816,0.0,988.6508367,244.4706829,916.6738667
2023/6/1 20:00,649.1473909,0.0,1016.474031,253.1844894,870.3704167
2023/6/1 21:00,411.7277433,0.0,968.2471609,251.7321883,805.7068833
2023/6/1 22:00,495.8764792,0.0,901.4714946,239.6296793,757.0537667
2023/6/1 23:00,436.7720099,0.0,873.6483004,243.9865825,753.9788833
2023/6/2 0:00,845.4944412,0.0,879.2129392,252.700389,680.0889333
2023/6/2 1:00,803.4200733,0.0,827.2763099,249.3116865,665.0581333
2023/6/2 2:00,279.0228443,0.0,843.9702265,250.7639876,662.9823
2023/6/2 3:00,421.7454499,0.0,830.9860691,256.5731919,656.8069167
2023/6/2 4:00,118.2683668,14.612,779.0494398,250.7639876,696.4791833
2023/6/2 5:00,63.0392678,185.46,860.664143,250.2798872,837.3240333
2023/6/2 6:00,1.29e-09,423.748,1059.136262,254.1526901,829.4349833
2023/6/2 7:00,274.1614944,660.912,1055.426503,255.1208908,885.3340833
2023/6/2 8:00,462.8180472,863.232,1111.072892,256.5731919,900.7818167
2023/6/2 9:00,231.9396231,1030.708,1075.830179,242.0501811,912.8614
2023/6/2 10:00,95.93996524,1138.612,1046.152105,239.6296793,958.88925
2023/6/2 11:00,5.19e-09,1183.572,1055.426503,234.7886756,979.6838
2023/6/2 12:00,487.8623138,1159.968,1040.587466,240.1137796,988.1055
2023/6/2 13:00,55.96269049,1073.42,990.5057163,247.8593854,1008.797583
2023/6/2 14:00,806.7456074,914.936,1007.199633,239.1455789,1055.00475
2023/6/2 15:00,402.7118073,713.74,992.3605959,227.5271702,1058.82075
2023/6/2 16:00,274.3339445,484.444,981.2313182,247.8593854,1064.868933
2023/6/2 17:00,463.9715209,243.908,955.2630036,237.6932778,1045.900233
2023/6/2 18:00,440.9428622,40.464,951.5532443,247.8593854,1000.580817
2023/6/2 19:00,466.8251299,0.0,1007.199633,248.3434858,962.0303833
2023/6/2 20:00,147.3197161,0.0,1055.426503,249.3116865,891.2948167
2023/6/2 21:00,829.4661106,0.0,1031.313068,247.375285,841.0720167
2023/6/2 22:00,174.367524,0.0,968.2471609,231.8840735,862.06885
2023/6/2 23:00,490.8676258,0.0,875.50318,241.0819803,765.4039167
2023/6/3 0:00,186.388772,0.0,905.1812539,245.4388836,740.4753667
2023/6/3 1:00,140.3073214,0.0,882.9226985,240.59788,723.4447
2023/6/3 2:00,624.1031243,0.0,855.0995042,247.375285,720.5659167
2023/6/3 3:00,618.0925003,0.0,853.2446246,251.7321883,716.1925333
2023/6/3 4:00,806.4253853,15.736,814.2921526,248.3434858,732.63755
2023/6/3 5:00,4.02e-10,183.212,881.0678188,254.6367905,795.8259167
2023/6/3 6:00,3.9e-09,419.252,1042.442346,254.6367905,910.5806333
2023/6/3 7:00,188.8739197,653.044,1073.975299,252.2162887,1014.3829
2023/6/3 8:00,59.65911911,859.86,1059.136262,250.2798872,1015.93315
2023/6/3 9:00,924.8415414,1022.84,1070.26554,246.4070843,1004.065567
2023/6/3 10:00,32.34874985,1127.372,1072.12042,242.0501811,1010.78155
2023/6/3 11:00,222.921003,980.128,1053.571623,242.0501811,1013.50575
2023/6/3 12:00,9.29e-09,987.996,1090.669216,240.1137796,1029.6893
2023/6/3 13:00,6.91e-09,1057.684,1003.489874,250.7639876,1044.980683
2023/6/3 14:00,5.94e-10,908.192,1018.328911,242.0501811,1053.355567
2023/6/3 15:00,94.53435273,713.74,1007.199633,234.7886756,1068.357217
2023/6/3 16:00,297.0547163,464.212,990.5057163,240.59788,1079.66035
2023/6/3 17:00,389.6198399,240.536,957.1178832,258.025493,1056.6557
2023/6/3 18:00,343.8934247,23.604,934.8593278,246.8911847,1011.872467
2023/6/3 19:00,812.4360093,0.0,944.1337259,240.1137796,983.8443
2023/6/3 20:00,167.3551294,0.0,1051.716744,234.7886756,911.6432833
2023/6/3 21:00,476.8428365,0.0,1025.748429,231.8840735,851.6340333
2023/6/3 22:00,683.2075935,0.0,945.9886055,234.7886756,814.5631833
2023/6/3 23:00,698.2341535,0.0,886.6324577,239.6296793,742.1528167
2023/6/4 0:00,440.7790926,0.0,855.0995042,238.6614785,731.3576
2023/6/4 1:00,358.6338981,0.0,853.2446246,229.4635717,721.1224167
2023/6/4 2:00,365.6462927,0.0,818.0019118,238.6614785,739.80845
2023/6/4 3:00,261.992743,0.0,771.6299213,233.3363745,704.9918667
2023/6/4 4:00,134.2966974,19.108,753.0811251,243.0183818,722.0145833
2023/6/4 5:00,6.36e-09,123.64,855.0995042,243.9865825,805.9233
2023/6/4 6:00,432.4074837,347.316,979.3764386,251.2480879,867.5366833
2023/6/4 7:00,2.79e-09,492.312,1016.474031,240.1137796,902.9989833
2023/6/4 8:00,167.7719227,744.088,1072.12042,245.922984,987.2804667
2023/6/4 9:00,9.83e-09,1014.972,1010.909392,241.5660807,1004.841133
2023/6/4 10:00,234.4074389,992.492,1027.603309,249.7957869,1020.303883
2023/6/4 11:00,257.8999277,1075.668,1031.313068,232.8522742,1032.122
2023/6/4 12:00,262.2747921,1073.42,1035.022827,239.1455789,1054.83515
2023/6/4 13:00,45.07742058,964.392,1016.474031,238.6614785,1078.368917
2023/6/4 14:00,228.1678941,623.82,1035.022827,250.2798872,1116.816883
2023/6/4 15:00,87.45437113,774.436,1025.748429,259.4777941,1140.052083
2023/6/4 16:00,260.3119774,487.816,1014.619151,253.6685898,1146.202733
2023/6/4 17:00,472.8563209,245.032,1031.313068,233.8204749,1119.233683
2023/6/4 18:00,430.5369822,38.216,999.7801144,243.9865825,1088.597917
2023/6/4 19:00,104.2435775,0.0,1042.442346,233.3363745,1046.356917
2023/6/4 20:00,213.9077511,0.0,1068.41066,235.7568764,943.56695
2023/6/4 21:00,263.9962844,0.0,1001.634994,233.3363745,879.9899167
2023/6/4 22:00,151.3267987,0.0,938.569087,237.2091774,835.31975
2023/6/4 23:00,370.655146,0.0,925.5849297,237.2091774,764.2114167
2023/6/5 0:00,682.2058228,0.0,882.9226985,232.8522742,745.1861833
2023/6/5 1:00,176.3710653,0.0,884.7775781,240.59788,720.5888833
2023/6/5 2:00,686.2129055,0.0,829.1311895,239.6296793,743.75165
2023/6/5 3:00,194.4029373,0.0,847.6799857,230.9158727,723.9464333
2023/6/5 4:00,464.8215885,14.612,799.4531156,239.1455789,732.6985
2023/6/5 5:00,255.1053516,173.096,897.7617354,246.8911847,756.0361667
2023/6/5 6:00,266.4622781,412.508,1042.442346,241.0819803,831.0302833
2023/6/5 7:00,273.7417921,649.672,1096.233855,242.0501811,860.64845
2023/6/5 8:00,453.8021112,854.24,1086.959456,240.1137796,887.4646833
2023/6/5 9:00,8.36e-09,1012.724,1099.943614,245.4388836,914.9231
2023/6/5 10:00,274.0939916,944.16,1046.152105,231.8840735,947.45715
2023/6/5 11:00,256.9838897,1173.456,1023.893549,236.2409767,961.5419
2023/6/5 12:00,7.63e-09,1016.096,1040.587466,241.0819803,1057.00285
2023/6/5 13:00,267.8095097,1045.32,1020.18379,237.2091774,1178.728833
2023/6/5 14:00,811.4342386,919.432,1007.199633,231.8840735,1198.5791
2023/6/5 15:00,72.0294016,719.36,1025.748429,250.7639876,1205.780917
2023/6/5 16:00,154.3321107,488.94,1007.199633,234.7886756,1188.15135
2023/6/5 17:00,66.2285254,249.528,966.3922813,237.6932778,1159.9898
2023/6/5 18:00,206.6203796,43.836,933.0044482,233.8204749,1111.577833
2023/6/5 19:00,462.8180472,0.0,999.7801144,232.8522742,1066.579067
2023/6/5 20:00,674.1916575,0.0,1040.587466,235.7568764,961.9402833
2023/6/5 21:00,430.7613859,0.0,1023.893549,225.1066684,907.1303333
2023/6/5 22:00,184.3852307,0.0,951.5532443,236.7250771,807.71735
2023/6/5 23:00,200.8847325,0.0,907.0361335,246.8911847,745.8531
2023/6/6 0:00,155.3338814,0.0,936.7142074,239.6296793,708.2460667
2023/6/6 1:00,652.1527029,0.0,890.3422169,251.7321883,685.7281333
2023/6/6 2:00,681.2040522,0.0,805.0177545,247.375285,704.4238833
2023/6/6 3:00,388.687018,0.0,790.1787175,248.8275861,685.8880167
2023/6/6 4:00,430.7613859,13.488,749.3713659,251.2480879,731.0060333
2023/6/6 5:00,5.35e-09,178.716,806.8726341,248.3434858,759.9016333
2023/6/6 6:00,424.6604933,413.632,832.8409487,248.8275861,838.7294167
2023/6/6 7:00,71.59370416,648.548,888.4873373,238.1773782,874.9558
2023/6/6 8:00,272.2434821,851.992,914.455652,242.5342814,938.8481833
2023/6/6 9:00,235.9467058,1012.724,938.569087,258.9936937,1069.809417
2023/6/6 10:00,267.6244665,1121.752,983.0861979,251.7321883,1057.621183
2023/6/6 11:00,2.58e-09,1170.084,947.8434851,259.9618945,1049.48215
2023/6/6 12:00,1.17e-09,1148.728,973.8117998,240.59788,1053.570217
2023/6/6 13:00,417.7383673,1049.816,971.9569201,251.2480879,1020.37455
2023/6/6 14:00,2.32e-09,887.96,918.1654112,256.5731919,1094.010983
2023/6/6 15:00,142.3108627,702.5,903.3263743,244.4706829,1084.13885
2023/6/6 16:00,207.288979,473.204,886.6324577,237.2091774,1144.90865
2023/6/6 17:00,3.29e-09,224.8,871.7934207,256.0890916,1113.138683
2023/6/6 18:00,16.0451894,23.604,884.7775781,269.6439017,1083.910067
2023/6/6 19:00,818.4466333,0.0,929.2946889,264.3187977,1011.452883
2023/6/6 20:00,210.9024391,0.0,1009.054513,266.2551992,844.0603333
2023/6/6 21:00,283.029927,0.0,1012.764272,263.350597,870.52235
2023/6/6 22:00,292.045863,0.0,968.2471609,252.2162887,742.67045
2023/6/6 23:00,123.2772201,0.0,910.7458927,256.5731919,693.2011333
2023/6/7 0:00,423.7489913,0.0,881.0678188,263.350597,608.0548667
2023/6/7 1:00,438.7755513,0.0,851.3897449,254.6367905,624.8099333
2023/6/7 2:00,842.4891292,0.0,799.4531156,237.2091774,586.4485333
2023/6/7 3:00,613.083647,0.0,779.0494398,238.1773782,570.3029667
2023/6/7 4:00,377.6675407,15.736,756.7908844,231.3999731,583.0600667
2023/6/7 5:00,232.2505616,182.088,749.3713659,248.8275861,581.7642167
2023/6/7 6:00,273.735342,412.508,827.2763099,244.4706829,635.4753
2023/6/7 7:00,1.98e-09,637.308,895.9068558,255.1208908,708.1391833
2023/6/7 8:00,19.55512252,840.752,894.0519762,248.3434858,738.8367833
2023/6/7 9:00,6.99e-09,999.236,964.5374017,252.2162887,769.0308833
2023/6/7 10:00,7.394488146,1100.396,944.1337259,244.4706829,787.72575
2023/6/7 11:00,265.1804976,1143.108,921.8751704,246.8911847,794.5159333
2023/6/7 12:00,621.0978123,1122.876,882.9226985,237.2091774,782.6306833
2023/6/7 13:00,22.83378253,1026.212,882.9226985,240.1137796,797.332
2023/6/7 14:00,262.8148233,876.72,855.0995042,236.2409767,808.9549
2023/6/7 15:00,288.32983,685.64,875.50318,233.8204749,792.8853
2023/6/7 16:00,205.4832386,465.336,795.7433564,229.947672,803.83775
2023/6/7 17:00,383.0900048,231.544,816.1470322,232.8522742,787.5861833
2023/6/7 18:00,425.7525326,30.348,803.1628749,231.8840735,762.7336
2023/6/7 19:00,283.029927,0.0,845.8251061,230.4317724,730.8382
2023/6/7 20:00,633.1190603,0.0,949.6983647,235.272776,686.09295
2023/6/7 21:00,838.4820466,0.0,933.0044482,238.6614785,655.0367167
2023/6/7 22:00,298.056487,0.0,894.0519762,242.5342814,614.4767
2023/6/7 23:00,411.7277433,0.0,832.8409487,241.5660807,581.3631833
2023/6/8 0:00,395.6994127,0.0,877.3580596,245.4388836,548.91305
2023/6/8 1:00,108.2506601,0.0,801.3079952,239.1455789,542.8675167
2023/6/8 2:00,184.3852307,0.0,795.7433564,235.272776,554.5716833
2023/6/8 3:00,850.5032945,0.0,773.484801,243.0183818,543.2667833
2023/6/8 4:00,692.2235295,17.984,786.4689583,240.59788,557.66865
2023/6/8 5:00,1.26e-09,182.088,879.2129392,247.375285,581.3623
2023/6/8 6:00,240.1556267,413.632,996.0703552,249.7957869,627.8768667
2023/6/8 7:00,272.2658184,639.556,1075.830179,245.922984,675.4938333
2023/6/8 8:00,207.5641555,841.876,1129.621688,245.4388836,717.5890833
2023/6/8 9:00,3.15e-09,1003.732,1057.281383,247.8593854,780.1882667
2023/6/8 10:00,242.5758293,1107.14,1060.991142,248.8275861,786.7161
2023/6/8 11:00,270.1945785,1150.976,1077.685058,242.0501811,763.0145
2023/6/8 12:00,5.28e-09,1122.876,1064.700901,242.0501811,757.7533667
2023/6/8 13:00,250.8555365,1036.328,1010.909392,249.7957869,769.7472667
2023/6/8 14:00,691.692432,886.836,1018.328911,247.8593854,777.8977833
2023/6/8 15:00,324.7112632,691.26,1023.893549,247.8593854,795.65455
2023/6/8 16:00,229.8834363,469.832,986.7959571,252.700389,802.0366333
2023/6/8 17:00,379.188214,238.288,968.2471609,252.2162887,774.5349333
2023/6/8 18:00,372.0445593,40.464,986.7959571,268.1916006,750.5533167
2023/6/8 19:00,285.0334683,0.0,992.3605959,282.7146115,719.5960167
2023/6/8 20:00,435.7702393,0.0,1068.41066,297.7217227,666.6834667
2023/6/8 21:00,213.9077511,0.0,1020.18379,300.6263249,620.7837
2023/6/8 22:00,393.6958713,0.0,970.1020405,289.9761169,593.0223
2023/6/8 23:00,471.8339832,0.0,908.8910131,289.9761169,582.7297
2023/6/9 0:00,166.3533587,0.0,871.7934207,277.8736079,558.7966667
2023/6/9 1:00,367.649834,0.0,884.7775781,256.5731919,545.0626
2023/6/9 2:00,676.1951988,0.0,827.2763099,248.8275861,568.48065
2023/6/9 3:00,250.9732657,0.0,818.0019118,251.2480879,559.4688833
2023/6/9 4:00,484.8570018,7.868,793.8884768,247.375285,574.52265
2023/6/9 5:00,17.44320948,71.936,907.0361335,265.2869984,615.4245167
2023/6/9 6:00,251.651516,202.32,1046.152105,283.6828122,669.4871667
2023/6/9 7:00,2.47e-09,231.544,1109.218012,278.8418086,704.9176667
2023/6/9 8:00,54.40051168,278.752,1131.476567,321.4426405,709.39175
2023/6/9 9:00,353.0035598,291.116,1109.218012,334.0292499,716.7490333
2023/6/9 10:00,251.2924717,273.132,1107.363132,315.1493357,749.18415
2023/6/9 11:00,258.1271825,139.376,1073.975299,310.3083321,749.42
2023/6/9 12:00,226.6156488,272.008,1096.233855,306.4355292,772.3778333
2023/6/9 13:00,3.76e-09,635.06,1044.297225,307.8878303,780.9753167
